TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr16	87384436	87384446	-	9.84078	0.195	0.31931	0.23793	0.26802	0.2448
chr16	87560569	87560579	+	7.46801	0.03533	0.06873	0.04039	0.02988	0.02734
chr16	87686990	87687000	-	7.81645	0.01657	0.02576	0.0227	0.01773	0.01478
chr16	87848631	87848641	-	7.7295	0.03208	0.06519	0.05923	0.03156	0.03385
chr16	87856228	87856238	-	8.38672	0.10223	0.154	0.25254	0.13429	0.14774
chr16	88062929	88062939	+	7.38191	0.03094	0.01662	0.02822	0.02606	0.03273
chr16	88235397	88235407	+	8.38672	0.0925	0.0305	0.06004	0.06753	0.0688
chr16	88279456	88279466	-	7.86975	0.01781	0.02156	0.02094	0.0226	0.02633
chr16	88384464	88384474	+	7.46801	0.06927	0.07861	0.0541	0.04163	0.05256
chr16	88430158	88430168	-	7.46801	0.03249	0.02653	0.03496	0.02709	0.02293
chr16	88570207	88570217	+	9.15706	0.57733	0.51668	0.48162	0.61523	0.58318
chr16	89301875	89301885	+	8.29113	0.05477	0.22472	0.08597	0.07046	0.09347
chr16	89651811	89651821	+	7.97868	0.03114	0.02877	0.03553	0.0226	0.02403
chr16	89711788	89711798	-	7.46801	0.25288	0.28881	0.14399	0.23702	0.28299
chr16	89972916	89972926	-	8.29113	0.93458	0.76787	0.77764	0.83461	0.80435
chr16	90095180	90095190	+	8.56029	0.0176	0.01998	0.02078	0.01645	0.02406
chr16	90106471	90106481	+	8.97485	0	0	0	0	0
chr17	200449	200459	+	7.93587	0.10575	0.1344	0.05687	0.05792	0.12541
chr17	714606	714616	+	8.97485	0.26559	0.26656	0.17513	0.2207	0.22499
chr17	753055	753065	+	8.03146	0.04394	0.04481	0.04225	0.03658	0.039
chr17	951761	951771	+	7.46801	0.05272	0.0957	0.05305	0.04775	0.10359
chr17	1400855	1400865	-	8.06478	0.06116	0.05978	0.06859	0.04808	0.04669
chr17	1468169	1468179	-	7.46801	0.06112	0.07285	0.07345	0.06949	0.04571
chr17	1572726	1572736	-	8.70569	0.05773	0.04356	0.04541	0.03941	0.07059
chr17	1643104	1643114	-	7.46801	0.29162	0.24393	0.22331	0.3119	0.3588
chr17	1739482	1739492	+	8.29113	0.03907	0.03883	0.03397	0.05695	0.02937
chr17	1741955	1741965	+	8.29113	0.03739	0.0428	0.0341	0.0541	0.07228
chr17	2154341	2154351	+	7.79562	0.01713	0.01779	0.01242	0.01985	0.02035
chr17	2750035	2750045	+	8.97485	0.11324	0.07087	0.06455	0.07211	0.10007
chr17	4170814	4170824	+	8.22501	0.01464	0.01799	0.01129	0.01292	0.02642
chr17	4483233	4483243	-	8.80128	0.2548	0.16871	0.15751	0.10439	0.15642
chr17	4636020	4636030	-	8.8879	0.01519	0.02072	0.01945	0.02301	0.02549
chr17	4703810	4703820	-	8.22501	0.32353	0.27422	0.23677	0.34935	0.23166
chr17	6070419	6070429	-	8.56029	0.03498	0.025	0.02054	0.03826	0.03992
chr17	6578884	6578894	-	8.20503	0.01355	0.01088	0.01175	0.01092	0.01483
chr17	7252471	7252481	-	8.61959	0.6709	0.56749	0.50199	0.66215	0.74028
chr17	7858189	7858199	-	7.84977	0.33571	0.28073	0.22059	0.31987	0.24901
chr17	7909300	7909310	+	8.29113	0.0361	0.03321	0.02423	0.03121	0.02802
chr17	8289053	8289063	+	8.97485	0.58044	0.45371	0.39853	0.58085	0.55973
chr17	8436403	8436413	-	7.40189	0.58892	0.51799	0.48293	0.47442	0.61681
chr17	9002417	9002427	-	7.99866	0.05539	0.09255	0.04118	0.03885	0.0755
chr17	9256756	9256766	+	8.15174	0.03238	0.05081	0.02384	0.03163	0.03105
chr17	9899699	9899709	+	8.8018	0.01106	0.00641	0.0075	0.01128	0.01738
chr17	12974203	12974213	-	8.15174	0.02514	0.06026	0.02466	0.02193	0.03421
chr17	16667498	16667508	+	7.46801	0.01377	0.01478	0.01058	0.01227	0.02522
chr17	16812684	16812694	-	7.46801	0.01385	0.01128	0.0089	0.01325	0.01197
chr17	16833661	16833671	+	8.38672	0.0223	0.01546	0.01098	0.01477	0.01975
chr17	17495920	17495930	+	8.29113	0.11348	0.13789	0.0821	0.10513	0.11479
chr17	17560293	17560303	-	7.46801	0.04417	0.0197	0.03399	0.03768	0.03487
chr17	17724458	17724468	-	7.79562	0.07296	0.10921	0.06993	0.05581	0.06431
chr17	17823646	17823656	-	7.40189	0.67272	0.55008	0.46416	0.62464	0.51127
chr17	18018411	18018421	+	7.79562	0.03872	0.0147	0.02962	0.02932	0.0237
chr17	18363528	18363538	-	7.38191	1.32991	1.4087	1.16942	1.31491	1.37992
chr17	18960353	18960363	+	8.15174	0.02338	0.01917	0.02294	0.01816	0.01771
chr17	19362769	19362779	+	7.38106	1.76406	1.46841	1.35705	1.66521	1.66178
chr17	19580346	19580356	-	8.61959	0.02106	0.01591	0.01133	0.01692	0.02082
chr17	20091295	20091305	-	8.15174	0.02984	0.0193	0.02984	0.0311	0.02616
chr17	26963349	26963359	+	7.5636	0	0	0	0	0
chr17	26964065	26964075	-	9.07044	0	0	0	0	0
chr17	28645115	28645125	-	7.47664	1.00031	0.84033	1.33012	1.08904	0.97489
chr17	28812722	28812732	-	8.15174	0.15888	0.1817	0.20954	0.18061	0.18587
chr17	29069660	29069670	+	9.79797	0.04956	0.05597	0.06655	0.05486	0.01761
chr17	29567901	29567911	-	8.70569	0.16391	0.21251	0.36524	0.19734	0.16152
chr17	29568905	29568915	-	8.90873	0.18934	0.23151	0.34025	0.25218	0.21828
chr17	29591830	29591840	+	7.46801	0.53529	1.13951	1.06257	0.82181	0.81951
chr17	30237870	30237880	+	7.5636	0.02094	0.03286	0.0406	0.0597	0.03389
chr17	31709627	31709637	-	7.95585	0.01099	0.0074	0.0164	0.01821	0.02242
chr17	32822497	32822507	+	7.40189	0.03934	0.04708	0.0267	0.038	0.04481
chr17	37489937	37489947	-	8.56029	0.35049	0.21039	0.19092	0.38502	0.31706
chr17	38510449	38510459	+	7.40189	0.04768	0.12439	0.17566	0.07504	0.05497
chr17	38720177	38720187	-	7.46801	0.05396	0.08207	0.09152	0.14916	0.04715
chr17	38752100	38752110	+	10.06713	0.27142	0.23805	0.34944	0.23317	0.17701
chr17	38841202	38841212	+	8.97485	0.09946	0.09724	0.06539	0.16575	0.08924
chr17	38955106	38955116	-	7.6497	0.0108	0.0068	0.0125	0.01331	0.01402
chr17	39605439	39605449	+	8.20503	0.01533	0.0217	0.08142	0.02037	0.02292
chr17	40010956	40010966	-	7.6497	0.09443	0.19645	0.37024	0.07767	0.03664
chr17	40606941	40606951	-	9.79797	0.06397	0.01103	0.08414	0.05961	0.08963
chr17	41393897	41393907	+	7.38054	0.01065	0.01177	0.00837	0.01227	0.01335
chr17	41420959	41420969	+	8.20503	0.05795	0.01374	0.03299	0.0683	0.06099
chr17	42238595	42238605	-	7.46801	0.00932	0.007	0.00797	0.01162	0.02765
chr17	42458790	42458800	-	8.15174	0.93871	0.91072	0.74643	1.0978	1.0632
chr17	42679988	42679998	+	8.38672	0.54466	0.52888	0.44368	0.5228	0.48296
chr17	43126865	43126875	+	7.5636	0.03201	0.03641	0.03934	0.0464	0.03131
chr17	43927662	43927672	+	8.22501	0.06182	0.04063	0.04856	0.0408	0.05408
chr17	43994916	43994926	-	7.7295	0.06322	0.03701	0.04122	0.06611	0.07166
chr17	44138230	44138240	-	7.97731	0.25365	0.21558	0.20484	0.41524	0.32124
chr17	44363888	44363898	+	8.90873	0.1839	0.1773	0.09947	0.1813	0.19521
chr17	44917034	44917044	+	8.29113	0.08004	0.1281	0.02437	0.05992	0.13223
chr17	44967872	44967882	+	7.40189	0.03694	0.02817	0.02269	0.03198	0.03966
chr17	47709247	47709257	-	7.40189	0.01239	0.01911	0.01838	0.01832	0.02188
chr17	47896446	47896456	-	8.8879	1.76071	1.42299	1.56696	2.15834	1.64082
chr17	48530662	48530672	+	8.56029	0.02233	0.01108	0.066	0.03545	0.04261
chr17	48564234	48564244	+	7.38054	0.06936	0.0587	0.19126	0.08395	0.10743
chr17	48716186	48716196	+	7.70952	0.00749	0.00649	0.01611	0.01776	0.01282
chr17	48752776	48752786	-	8.11756	0.02301	0.02411	0.04379	0.02227	0.0169
chr17	48816739	48816749	+	7.93587	0.08134	0.04312	0.09399	0.08285	0.06199
chr17	49995182	49995192	-	9.24401	0.32642	0.21396	0.75315	0.31876	0.38205
chr17	50391968	50391978	+	7.89121	0.02047	0.02482	0.03293	0.01805	0.0152
chr17	50479751	50479761	+	7.79647	0.19498	0.10957	0.22623	0.16961	0.13886
chr17	50950488	50950498	-	7.38191	1.14872	0.56552	1.49649	0.99597	0.75293
chr17	52158491	52158501	+	7.6497	0.0174	0.01849	0.02168	0.01231	0.02629
chr17	55238522	55238532	+	8.15174	0.63212	0.64611	0.58628	0.64615	0.75202
chr17	55653023	55653033	-	7.81645	0.01279	0.00659	0.01591	0.01494	0.01243
chr17	56834471	56834481	-	7.97816	0.29551	0.28523	0.31533	0.3509	0.34075
chr17	58532158	58532168	+	8.20503	0.17134	0.21087	0.18162	0.21445	0.18545
chr17	62696830	62696840	-	7.86975	0.02374	0.03781	0.02832	0.03	0.0294
chr17	63961349	63961359	+	8.15174	0.00785	0.0094	0.0197	0.01391	0.017
chr17	64932236	64932246	+	7.46801	0.01411	0.02008	0.01278	0.02021	0.0146
chr17	65057150	65057160	-	10.75085	0.16703	0.17205	0.21322	0.24501	0.1904
chr17	65532001	65532011	+	7.86975	0.04538	0.05188	0.0744	0.06605	0.05289
chr17	66236090	66236100	-	7.46801	0.01136	0.00664	0.01742	0.01322	0.01267
chr17	66517645	66517655	-	7.84977	0.01595	0.0067	0.0205	0.03086	0.01675
chr17	66602926	66602936	+	8.29113	0.0081	0.01235	0.01608	0.01095	0.01617
chr17	67255412	67255422	-	8.06478	0.43169	0.38733	0.47674	0.46703	0.3564
chr17	67729659	67729669	-	7.46801	0.02038	0.0354	0.04445	0.02044	0.02215
chr17	68137870	68137880	-	7.46801	0.01773	0.01766	0.03139	0.01956	0.02443
chr17	68201019	68201029	-	11.57397	0.3011	0.36331	0.5155	0.39229	0.31041
chr17	68205723	68205733	-	8.15174	0.40023	0.41131	0.63503	0.64947	0.37694
chr17	68910623	68910633	-	8.61959	0.03252	0.03431	0.02837	0.04507	0.03045
chr17	69504512	69504522	-	7.97731	0.01619	0.0287	0.01685	0.01368	0.02162
chr17	69743070	69743080	+	7.38106	0.0132	0.00765	0.0108	0.01036	0.02056
chr17	72590053	72590063	+	7.46801	0.01658	0.09016	0.02564	0.02257	0.01648
chr17	72592582	72592592	-	7.38106	0.141	0.24138	0.14457	0.14098	0.10744
chr17	72803150	72803160	-	9.84078	0.01088	0.00891	0.02261	0.01813	0.01308
chr17	73342355	73342365	-	7.46801	0.10037	0.33012	0.05915	0.08233	0.2102
chr17	73802645	73802655	-	8.61959	0.01345	0.0076	0.02758	0.01889	0.01797
chr17	74147730	74147740	+	7.79647	0.01818	0.0095	0.03715	0.0154	0.01599
chr17	74312268	74312278	+	7.95585	0.0135	0.00958	0.02502	0.01933	0.0132
chr17	74357259	74357269	-	8.90873	0.01466	0.02115	0.02841	0.02248	0.02161
chr17	75003677	75003687	+	7.38054	0.03606	0.02731	0.04977	0.03956	0.02866
chr17	75526015	75526025	+	8.11756	0.29482	0.21124	0.38192	0.34854	0.26138
chr17	75566792	75566802	+	7.38106	0.02974	0.03212	0.0785	0.05133	0.03073
chr17	76257997	76258007	+	7.6497	0.03492	0.02941	0.03979	0.03402	0.0257
chr17	76529038	76529048	-	7.79647	0.09246	0.0629	0.08121	0.12906	0.08959
chr17	76614887	76614897	-	7.46801	0.0178	0.02392	0.02927	0.02373	0.0246
chr17	76697053	76697063	-	8.20503	0.02194	0.02038	0.03896	0.03209	0.02124
chr17	76806235	76806245	-	7.46801	0.0297	0.01977	0.02566	0.02814	0.02677
chr17	76868683	76868693	-	7.38191	0.03002	0.03056	0.02779	0.04713	0.03167
chr17	76969646	76969656	-	8.29113	0.03201	0.03729	0.03219	0.02602	0.05861
chr17	77270083	77270093	-	10.6639	0.06224	0.03227	0.1035	0.08705	0.08667
chr17	77350240	77350250	+	8.29113	0.06489	0.02443	0.03906	0.06319	0.0485
chr17	78429486	78429496	-	8.20503	0.04099	0.03129	0.06138	0.0919	0.04629
chr17	78445740	78445750	-	8.16037	0.0164	0.05977	0.03444	0.04844	0.01879
chr17	79682420	79682430	+	8.20366	0.01561	0.01133	0.01921	0.01591	0.03137
chr17	79745494	79745504	-	7.79562	0.02081	0.03086	0.05362	0.04524	0.03576
chr17	79778095	79778105	+	8.56029	0.21268	0.31755	0.27787	0.36942	0.2922
chr17	80026454	80026464	+	7.79562	0.14536	0.05927	0.07385	0.08566	0.07806
chr17	80317387	80317397	+	7.70952	0.05591	0.03629	0.05655	0.06188	0.03457
chr17	80862563	80862573	-	7.46801	0.02079	0.02766	0.04806	0.02744	0.03514
chr17	80862678	80862688	-	7.46801	0.02768	0.03371	0.02919	0.04738	0.02554
chr17	81035056	81035066	+	8.06426	1.03086	0.94111	1.01703	1.09678	0.97738
chr17	81222780	81222790	+	8.15174	0.19763	0.28644	0.25304	0.22256	0.15687
chr17	81238826	81238836	+	7.46801	0.30455	0.39289	0.33155	0.33819	0.30798
chr17	81255848	81255858	-	8.22501	0.02651	0.05899	0.02834	0.02989	0.02728
chr17	81387163	81387173	-	7.38054	0.1175	0.11908	0.08992	0.08867	0.05911
chr17	81494735	81494745	-	7.79562	0.03131	0.01657	0.02545	0.04407	0.0236
chr17	82079410	82079420	+	7.38191	0.12546	0.13886	0.18414	0.21107	0.188
chr17	82099386	82099396	-	8.38672	0.28837	0.22499	0.27402	0.33148	0.25767
chr17	82449533	82449543	-	8.11756	0.09563	0.11247	0.14582	0.11714	0.07134
chr17	82497301	82497311	+	7.6497	0.94625	1.20656	0.84089	1.25297	0.78929
chr17	82698731	82698741	+	8.16037	1.33011	1.60227	1.43988	1.91455	1.53537
chr17	82751682	82751692	-	9.07044	0.73886	0.89058	0.75183	0.92692	0.71953
chr17	83039630	83039640	-	7.46801	0.01702	0.02432	0.03116	0.02862	0.02497
chr17	83103905	83103915	-	7.46801	0.13723	0.27161	0.21707	0.18935	0.20453
chr18	146944	146954	-	7.46801	0.03374	0.1617	0.01472	0.05093	0.0174
chr18	2656239	2656249	-	8.11756	0.17621	0.18893	0.13876	0.176	0.16174
chr18	3058615	3058625	+	7.89121	0.15199	0.05078	0.18567	0.21148	0.15547
chr18	3728819	3728829	+	7.38106	0.01532	0.01146	0.01102	0.03401	0.02166
chr18	5962996	5963006	+	7.88258	0.00764	0.04497	0.00537	0.01068	0.02006
chr18	5980326	5980336	-	7.79562	0.01501	0.06094	0.01177	0.01747	0.0192
chr18	6256766	6256776	-	8.11756	0.01907	0.04476	0.01501	0.03296	0.03244
chr18	8705579	8705589	-	7.38191	0.23502	0.15758	0.13433	0.18649	0.1645
chr18	9779990	9780000	+	8.80128	0.06103	0.03751	0.04883	0.06642	0.03421
chr18	10247520	10247530	+	8.03146	0.01394	0.01526	0.0176	0.02015	0.02352
chr18	10916273	10916283	-	7.38191	0.02856	0.02797	0.01393	0.0309	0.02414
chr18	11121118	11121128	-	7.97868	0.00965	0.00549	0.0131	0.01363	0.01447
chr18	11917123	11917133	-	8.61959	0.02307	0.02479	0.01594	0.02874	0.02988
chr18	12068421	12068431	-	8.56029	0.02106	0.01819	0.02336	0.01696	0.02578
chr18	12076617	12076627	-	7.6497	0.05675	0.07676	0.05156	0.04707	0.08496
chr18	12288059	12288069	+	7.47664	0.08731	0.08339	0.04084	0.07924	0.13386
chr18	12884337	12884347	+	8.20503	0.99273	1.05119	0.81465	1.05315	1.0733
chr18	13137559	13137569	-	8.15174	0.12029	0.17452	0.10683	0.11056	0.08331
chr18	13254170	13254180	-	9.73185	0.04741	0.02512	0.04122	0.07594	0.03217
chr18	13801452	13801462	-	7.79647	0.04284	0.07598	0.0459	0.05247	0.03554
chr18	21600262	21600272	-	9.24401	0.46879	0.58492	0.4313	0.52009	0.48085
chr18	23316008	23316018	+	8.03146	0.0173	0.01954	0.01969	0.0143	0.01614
chr18	23970607	23970617	-	8.63957	0.07182	0.05998	0.0757	0.07338	0.04738
chr18	24397933	24397943	-	8.29113	0.97134	1.34501	0.79056	0.93754	1.02511
chr18	25016851	25016861	-	7.81645	0.00956	0.0104	0.00927	0.00897	0.02105
chr18	26473739	26473749	-	7.97868	0.01592	0.02706	0.01907	0.01676	0.0154
chr18	27673869	27673879	-	8.38672	0.01693	0.01447	0.01286	0.01432	0.01742
chr18	31231180	31231190	+	7.97731	0.01815	0.06502	0.01593	0.01671	0.02638
chr18	31498253	31498263	+	8.56029	0.67746	0.87623	0.48226	0.66397	0.6991
chr18	31684796	31684806	-	9.24401	0.0491	0.09241	0.03402	0.04897	0.04796
chr18	31785651	31785661	-	8.20503	0.00991	0.03107	0.0084	0.01044	0.01444
chr18	33578673	33578683	-	7.46801	0.02234	0.01786	0.01423	0.01722	0.02567
chr18	35581904	35581914	-	7.6497	0.06662	0.07678	0.05748	0.07218	0.08874
chr18	36187489	36187499	-	8.38672	0.91529	1.14531	0.78199	0.98038	0.9279
chr18	37524859	37524869	+	8.15174	0.00954	0.01677	0.01351	0.01955	0.01874
chr18	44679054	44679064	+	7.38191	0.84844	0.66615	0.53401	0.88848	0.79927
chr18	45880153	45880163	+	8.15174	0.22526	0.22657	0.18768	0.22073	0.34978
chr18	46104360	46104370	+	8.7485	0.6352	0.64905	0.41874	0.62349	0.59712
chr18	46294826	46294836	-	7.97816	0.01366	0.03954	0.00862	0.01277	0.01704
chr18	47150132	47150142	-	8.06478	0.35847	0.44417	0.37951	0.39811	0.38157
chr18	47828270	47828280	+	7.88258	0.02508	0.02647	0.03193	0.03161	0.03688
chr18	48802998	48803008	-	10.06713	0.01826	0.06589	0.01637	0.01415	0.03077
chr18	48984557	48984567	+	7.97731	0.02098	0.01303	0.01895	0.03165	0.02105
chr18	49974465	49974475	-	9.07044	0.01667	0.01089	0.0146	0.0164	0.01637
chr18	50143780	50143790	+	8.88875	0.03432	0.03119	0.04599	0.03353	0.02839
chr18	50559690	50559700	-	8.29113	0.03669	0.11564	0.03224	0.03042	0.06721
chr18	53882343	53882353	+	8.70569	0.01798	0.00803	0.01246	0.01745	0.01194
chr18	56037094	56037104	+	8.61959	0.02775	0.0285	0.01028	0.01253	0.01461
chr18	58247609	58247619	-	7.46801	0.02692	0.07663	0.0192	0.03795	0.02961
chr18	58567878	58567888	-	7.81645	0.02358	0.02671	0.01812	0.01914	0.02205
chr18	61893723	61893733	+	9.65858	0.19391	0.27327	0.18581	0.26278	0.20817
chr18	62186785	62186795	+	9.73185	0.53234	0.54033	0.437	0.4154	0.50254
chr18	62982699	62982709	-	7.46801	0.05464	0.03583	0.0312	0.03951	0.04685
chr18	68880343	68880353	+	7.6497	0.02045	0.01101	0.01349	0.0177	0.02512
chr18	70384028	70384038	+	7.46801	0.01168	0.09857	0.02248	0.01305	0.0184
chr18	71028453	71028463	+	7.46801	0.01481	0.02977	0.0459	0.04125	0.0161
chr18	73958742	73958752	+	8.61959	0.01132	0.00827	0.01413	0.01526	0.01399
chr18	74291279	74291289	-	7.5636	0.92125	0.47225	0.5953	0.74228	0.71269
chr18	76460110	76460120	+	8.63957	0.07544	0.13615	0.04841	0.07216	0.14265
chr18	79403517	79403527	-	8.29113	0.21493	0.18592	0.1113	0.1506	0.22782
chr18	79605756	79605766	-	8.29113	0.0183	0.05119	0.01641	0.01401	0.02743
chr18	79605774	79605784	-	8.29113	0.0183	0.05917	0.0164	0.01401	0.02552
chr18	79630572	79630582	+	8.06478	0.01247	0.02698	0.01476	0.01578	0.01691
chr18	80190723	80190733	+	7.46801	0.01772	0.00896	0.01499	0.0186	0.0207
chr18	80262852	80262862	+	7.40189	0	0	0	0	0
chr19	290854	290864	+	7.6497	0.2393	0.19236	0.18978	0.21356	0.18475
chr19	355469	355479	-	9.71187	0.01441	0.04828	0.01156	0.01257	0.01569
chr19	372688	372698	+	7.95585	0.01276	0.01584	0.01069	0.01258	0.02444
chr19	531535	531545	-	7.5636	0.61225	0.43969	0.53427	0.59348	0.48074
chr19	720447	720457	+	8.7485	0.03159	0.02273	0.02813	0.03863	0.03303
chr19	813219	813229	-	7.38191	0.05906	0.041	0.0599	0.06827	0.0503
chr19	814445	814455	-	8.06478	0.04746	0.03215	0.0443	0.04106	0.04311
chr19	862019	862029	+	8.38672	0.2007	0.13194	0.2982	0.16381	0.19942
chr19	885811	885821	+	9.79797	0.02552	0.01776	0.0243	0.02573	0.031
chr19	1021004	1021014	-	8.22501	0.16908	0.11934	0.14062	0.13982	0.11458
chr19	1065015	1065025	+	7.46801	0.15318	0.17442	0.15296	0.16162	0.14307
chr19	1074907	1074917	+	7.46801	0.71549	0.52569	0.5146	0.67346	0.45408
chr19	1103969	1103979	+	8.20503	2.00221	1.60975	1.67322	1.91324	1.67803
chr19	1377229	1377239	+	7.5636	0.03428	0.03629	0.04215	0.03593	0.03844
chr19	1456537	1456547	+	7.38191	0.03501	0.02939	0.05501	0.04203	0.03856
chr19	1490887	1490897	-	8.97485	1.631	1.22461	1.65821	1.81028	1.49012
chr19	1691594	1691604	-	8.29113	0.01815	0.01521	0.01999	0.02265	0.01771
chr19	2070034	2070044	-	8.03146	0.04883	0.04204	0.05094	0.04597	0.03994
chr19	2163941	2163951	-	8.20503	0.50079	0.41757	0.40036	0.51942	0.46416
chr19	2221425	2221435	-	8.15174	0.02404	0.0263	0.0251	0.03611	0.03187
chr19	2222015	2222025	+	7.46801	0.03163	0.02136	0.02518	0.03649	0.02874
chr19	2302509	2302519	+	10.06713	0.03311	0.02967	0.03176	0.0382	0.02869
chr19	2341039	2341049	+	7.46801	0.0214	0.04825	0.0282	0.02928	0.02554
chr19	2494116	2494126	-	7.46801	0.09068	0.05382	0.06773	0.07272	0.04926
chr19	2611128	2611138	-	8.29113	0.16845	0.10835	0.14675	0.17279	0.17558
chr19	2721491	2721501	+	7.40189	0.03064	0.04031	0.01986	0.02325	0.04048
chr19	3136086	3136096	-	7.93587	0.15634	0.19405	0.09865	0.17112	0.19104
chr19	3326976	3326986	+	7.93587	0.0619	0.04927	0.05501	0.06157	0.05169
chr19	3384414	3384424	-	8.80128	0.06782	0.06477	0.04615	0.05199	0.0363
chr19	3618426	3618436	+	8.70569	0.05887	0.05359	0.04984	0.03901	0.03736
chr19	3985425	3985435	-	8.82178	0.48866	0.3915	0.44932	0.48146	0.49225
chr19	4083912	4083922	+	8.90873	0.05835	0.05487	0.07748	0.05429	0.03738
chr19	4639498	4639508	-	7.46801	0.89476	0.98459	0.82494	0.9245	0.95081
chr19	4791217	4791227	-	8.61959	0.47543	0.4892	0.3969	0.47814	0.4785
chr19	4831679	4831689	-	7.38054	0.37239	0.36123	0.29732	0.37062	0.32092
chr19	4977864	4977874	+	7.81645	0.14224	0.05184	0.08406	0.08935	0.10051
chr19	5451477	5451487	-	8.11756	0.01444	0.01172	0.01289	0.0097	0.01741
chr19	5805640	5805650	+	8.20503	0.06929	0.08887	0.04457	0.0536	0.04731
chr19	5892301	5892311	+	8.24647	0.06784	0.11469	0.07718	0.07247	0.06554
chr19	6442337	6442347	-	8.61959	0.0125	0.01158	0.01399	0.0121	0.01481
chr19	6718370	6718380	-	9.65858	0.01634	0.01689	0.01266	0.01472	0.01815
chr19	7146477	7146487	-	8.06478	0.0337	0.01248	0.02486	0.04046	0.03601
chr19	7288778	7288788	+	8.61959	0.03752	0.01458	0.02396	0.03925	0.03155
chr19	7294582	7294592	-	7.56275	0.4612	0.44441	0.3997	0.47116	0.43745
chr19	7467687	7467697	+	7.5636	0.02294	0.02618	0.03162	0.03145	0.02922
chr19	7629506	7629516	-	8.82178	0.4203	0.39343	0.34788	0.40982	0.45977
chr19	8334746	8334756	+	9.24401	0.09795	0.11048	0.12316	0.10409	0.10935
chr19	8362813	8362823	-	8.06478	0.53091	0.4421	0.48014	0.50685	0.39138
chr19	8580462	8580472	-	7.79562	0.04192	0.07418	0.05851	0.05366	0.02959
chr19	9584107	9584117	+	8.20503	0.18367	0.24192	0.14408	0.17908	0.17659
chr19	9959758	9959768	-	7.70952	0.01534	0.01389	0.00977	0.01277	0.02215
chr19	10259961	10259971	+	7.7295	0.05797	0.05682	0.03008	0.02665	0.04063
chr19	10430705	10430715	+	8.38672	0.21751	0.18085	0.18911	0.22157	0.21646
chr19	11165158	11165168	-	8.11756	0.0572	0.06905	0.03892	0.04791	0.05657
chr19	12621913	12621923	+	7.93587	0.00926	0.04587	0.00987	0.01252	0.01246
chr19	12669733	12669743	+	8.20503	0.42392	0.44701	0.39488	0.39625	0.33769
chr19	12680975	12680985	+	10.75085	0.14457	0.16557	0.11556	0.10809	0.1413
chr19	13298695	13298705	-	8.22501	0.01866	0.01419	0.019	0.01892	0.02283
chr19	13882217	13882227	-	9.57162	0.07646	0.14787	0.07063	0.06335	0.11337
chr19	13906506	13906516	-	7.79647	0.23089	0.49705	0.22212	0.22716	0.20251
chr19	13930406	13930416	+	7.46801	0.02709	0.04064	0.02649	0.02472	0.03611
chr19	14262738	14262748	-	7.46801	0.00847	0.02058	0.0101	0.01301	0.01888
chr19	14289367	14289377	-	7.38191	0.03288	0.01861	0.01878	0.02799	0.02161
chr19	14348600	14348610	-	8.29113	0.09293	0.22156	0.08307	0.10995	0.15442
chr19	14450467	14450477	+	7.46801	0.03747	0.03751	0.03069	0.03183	0.02826
chr19	15011248	15011258	+	7.6497	0.0126	0.01084	0.01066	0.01219	0.01213
chr19	15196258	15196268	+	8.56029	0.64219	0.77427	0.56294	0.65852	0.64653
chr19	15223969	15223979	+	7.6497	0.07456	0.13271	0.06802	0.12184	0.06804
chr19	15331589	15331599	+	7.38191	0.13118	0.20699	0.10846	0.14191	0.13206
chr19	15584227	15584237	+	8.06478	0.02023	0.01731	0.02748	0.02337	0.02222
chr19	16076772	16076782	-	7.46801	0.30724	0.2377	0.22128	0.27537	0.23233
chr19	17113432	17113442	-	8.70569	0.06905	0.07375	0.04802	0.06603	0.06424
chr19	17114313	17114323	+	8.29113	0.06737	0.15364	0.06083	0.04988	0.05674
chr19	17144921	17144931	-	7.79647	0.03132	0.12556	0.02845	0.03445	0.03552
