TFBS_chr	TFBS_start	TFBS_end	TFBS_strand	TFBS_score	98JKPD8_LumA_score	ANAB5F7_Basal_score	S6R691V_Her2_score	PU24GB8_LumB_score	2GAMBDQ_Normal-like_score
chr15	41851332	41851343	-	9.59134	0.05228	0.05384	0.04758	0.0573	0.05154
chr15	41919790	41919801	+	7.80828	0.11404	0.03653	0.04642	0.09024	0.0656
chr15	41929369	41929380	+	8.23563	0.24172	0.11513	0.24717	0.36113	0.25549
chr15	41951792	41951803	-	7.63271	0.02233	0.02192	0.01666	0.02268	0.02363
chr15	41972225	41972236	+	8.61636	0.53295	0.38885	0.41804	0.48696	0.45381
chr15	42537145	42537156	+	7.27297	0.02363	0.01448	0.01574	0.01528	0.01612
chr15	42728389	42728400	-	8.64986	0.01494	0.02188	0.02082	0.02067	0.02499
chr15	43492742	43492753	-	7.59808	0.08312	0.06149	0.06104	0.08634	0.06905
chr15	44408828	44408839	+	8.10949	0.01706	0.01144	0.01306	0.01417	0.01339
chr15	45112925	45112936	-	7.48739	0.0237	0.04506	0.02173	0.02383	0.03977
chr15	45378039	45378050	+	9.57018	0.11376	0.11842	0.09378	0.12303	0.13609
chr15	45378419	45378430	-	8.10949	0.13485	0.10156	0.0692	0.12782	0.16646
chr15	45403242	45403253	-	7.86811	0.1371	0.12064	0.12683	0.12657	0.12878
chr15	45444858	45444869	+	9.06331	0.04701	0.03162	0.04358	0.03811	0.03188
chr15	45445154	45445165	+	7.59106	0.03626	0.05154	0.04694	0.03925	0.05015
chr15	45704931	45704942	-	7.72273	0.05275	0.03569	0.04074	0.05886	0.06146
chr15	46098283	46098294	+	7.29869	0.01085	0.01086	0.01325	0.01123	0.01381
chr15	48880613	48880624	+	7.33001	0.02146	0.02256	0.0397	0.03352	0.02476
chr15	50628412	50628423	-	7.27297	0.01784	0.00817	0.01315	0.01197	0.01059
chr15	50686918	50686929	-	7.36124	0.7153	0.59582	0.42857	0.62499	0.52948
chr15	50908345	50908356	+	7.90969	0.44223	0.39005	0.43831	0.39066	0.37703
chr15	51153364	51153375	-	8.64986	0.01449	0.03358	0.01934	0.01373	0.02171
chr15	51294234	51294245	-	7.29869	0.01434	0.00824	0.01097	0.01655	0.02133
chr15	51622570	51622581	+	7.72508	0.23764	0.20143	0.18531	0.20542	0.1929
chr15	52019741	52019752	-	8.27238	0.32869	0.32558	0.31091	0.32605	0.28174
chr15	52179913	52179924	+	8.57965	0.59464	0.5069	0.37983	0.46799	0.45072
chr15	52185500	52185511	+	8.06796	0.14491	0.04892	0.06873	0.08954	0.1151
chr15	52528926	52528937	+	8.201	0.5845	0.55412	0.53071	0.59194	0.49978
chr15	52642907	52642918	-	9.61556	0.04592	0.01563	0.0358	0.04689	0.03786
chr15	52678785	52678796	-	8.27238	0.41909	0.32933	0.44441	0.419	0.4013
chr15	52695468	52695479	-	7.46167	0.0161	0.00622	0.01921	0.01315	0.02701
chr15	54688218	54688229	+	7.83757	0.0112	0.00973	0.00787	0.01154	0.0155
chr15	55289591	55289602	+	7.42704	0.15183	0.22602	0.18561	0.16658	0.18992
chr15	55304019	55304030	+	9.80426	0.01226	0.04512	0.00676	0.01291	0.01913
chr15	55742789	55742800	-	8.6804	0.07828	0.03719	0.0714	0.0722	0.07782
chr15	55743385	55743396	-	8.23155	0.06076	0.026	0.05483	0.06859	0.09111
chr15	55993731	55993742	+	9.46843	0.6878	0.59203	0.57438	0.69554	0.63905
chr15	56779840	56779851	-	7.37227	0.01273	0.00904	0.01387	0.01364	0.01878
chr15	56918470	56918481	-	8.00529	0.49374	0.62738	0.45641	0.54656	0.52224
chr15	57306360	57306371	+	8.20688	0.06265	0.08606	0.04305	0.06748	0.07678
chr15	57376644	57376655	+	8.23888	0.14016	0.06335	0.07405	0.07342	0.06536
chr15	57538002	57538013	-	7.20711	0.11306	0.06093	0.04692	0.11447	0.06148
chr15	57554706	57554717	+	7.90161	0.04164	0.02098	0.01716	0.02272	0.02103
chr15	57585801	57585812	-	8.34105	0.03315	0.00807	0.02479	0.03045	0.0177
chr15	57706963	57706974	-	7.91703	0.18983	0.13808	0.1491	0.17355	0.1749
chr15	58065896	58065907	-	8.6804	0.02688	0.02996	0.02353	0.02437	0.04284
chr15	58545750	58545761	+	7.37815	0.014	0.00917	0.02	0.01271	0.0202
chr15	58750044	58750055	+	8.6804	0.9187	0.84108	0.87098	0.95742	0.92545
chr15	59372077	59372088	+	7.37227	0.25402	0.19866	0.18382	0.23361	0.2409
chr15	59438331	59438342	+	7.57061	0.03619	0.04437	0.03134	0.04446	0.04772
chr15	59531261	59531272	+	8.20688	0.01934	0.03774	0.02156	0.01748	0.01966
chr15	60328198	60328209	+	7.87589	0.02179	0.01759	0.01717	0.02389	0.02362
chr15	60592628	60592639	+	8.58581	1.68451	0.75492	0.64375	0.59684	0.61142
chr15	60592649	60592660	+	7.81185	1.68451	0.75492	0.64375	0.59684	0.61142
chr15	60840638	60840649	-	7.30709	0.03593	0.01464	0.02022	0.01695	0.02307
chr15	61229010	61229021	-	8.10949	0.18109	0.05555	0.06739	0.06905	0.07629
chr15	61661567	61661578	+	7.80828	0.02835	0.0115	0.01584	0.02624	0.0175
chr15	62241484	62241495	-	7.90161	0.0196	0.02235	0.02489	0.02495	0.02194
chr15	62690374	62690385	+	7.85815	0.0213	0.01332	0.01335	0.01826	0.01846
chr15	62941791	62941802	+	7.33001	0.04666	0.02708	0.04641	0.04493	0.0501
chr15	64046338	64046349	+	8.17353	0.11389	0.07273	0.05041	0.07909	0.07106
chr15	64046383	64046394	+	10.51612	0.13161	0.088	0.0571	0.08977	0.09446
chr15	64152192	64152203	-	7.21821	0.15134	0.10092	0.08948	0.09616	0.08849
chr15	64597465	64597476	+	7.77479	0.02824	0.02252	0.04293	0.03961	0.02452
chr15	65055139	65055150	-	7.57061	0.02723	0.03522	0.0226	0.01969	0.02433
chr15	65365313	65365324	-	7.20536	0.13739	0.011	0.04859	0.07453	0.05846
chr15	65367616	65367627	-	7.59192	0.06188	0.00944	0.02805	0.03198	0.02352
chr15	65395725	65395736	-	7.70053	0.02972	0.01334	0.01812	0.02252	0.0368
chr15	66140414	66140425	-	9.74021	0.01248	0.0337	0.00708	0.00563	0.01073
chr15	66179084	66179095	+	7.51571	0.01349	0.0058	0.01116	0.01123	0.01647
chr15	66348846	66348857	+	7.27297	0.01803	0.03673	0.01543	0.017	0.02395
chr15	66356461	66356472	-	7.42704	0.1131	0.09964	0.09501	0.1082	0.0927
chr15	66504572	66504583	-	7.33069	0.39182	0.21435	0.24636	0.28516	0.29992
chr15	66654808	66654819	+	7.44025	0.03556	0.02052	0.01922	0.02915	0.0206
chr15	66701359	66701370	-	7.79512	0.48136	0.31103	0.24791	0.29807	0.33439
chr15	67013768	67013779	+	9.39563	0.03661	0.04004	0.02927	0.02795	0.04465
chr15	67099054	67099065	-	7.19815	0.07791	0.03556	0.04722	0.03943	0.03166
chr15	67255002	67255013	-	7.88502	0.41055	0.23775	0.26946	0.28918	0.23792
chr15	67823604	67823615	-	7.54006	0.01847	0.02147	0.02211	0.0135	0.01757
chr15	67828358	67828369	+	7.54006	0.02312	0.01466	0.01189	0.01633	0.01622
chr15	68331118	68331129	+	10.06767	0.03182	0.02655	0.02184	0.02617	0.06765
chr15	68343976	68343987	+	7.33878	0.02477	0.02454	0.02449	0.02933	0.04346
chr15	68347261	68347272	-	7.8424	0.02168	0.00897	0.01347	0.01362	0.02255
chr15	68479241	68479252	+	9.33494	0.02713	0.01479	0.01661	0.0166	0.02378
chr15	68586709	68586720	-	9.12735	0.01642	0.00809	0.01321	0.01023	0.0206
chr15	68623535	68623546	-	8.23563	0.01848	0.01153	0.01353	0.04123	0.02558
chr15	68818800	68818811	+	9.29371	0.351	0.17764	0.19761	0.22654	0.22799
chr15	68925365	68925376	+	8.77925	0.03459	0.03266	0.03503	0.0367	0.03515
chr15	69160563	69160574	+	9.07378	2.00911	1.71764	1.33899	1.59119	1.64361
chr15	69567337	69567348	-	7.40282	0.06326	0.02124	0.0409	0.07156	0.02179
chr15	69567501	69567512	+	10.16372	0.04937	0.0143	0.03022	0.04559	0.03235
chr15	69594123	69594134	+	7.59808	0.38545	0.0757	0.33927	0.257	0.19541
chr15	69853742	69853753	-	8.64986	0.03795	0.04419	0.01828	0.02144	0.0239
chr15	69893822	69893833	-	7.63008	0.06355	0.01121	0.03521	0.04152	0.03237
chr15	70048150	70048161	+	7.72467	0.06861	0.09125	0.08432	0.09396	0.06071
chr15	70064324	70064335	+	8.82676	0.05071	0.01647	0.01702	0.02959	0.01515
chr15	70089049	70089060	-	7.62863	0.06018	0.02191	0.02356	0.03883	0.03382
chr15	70195598	70195609	+	7.42704	0.0939	0.04645	0.03431	0.05426	0.06346
chr15	70196707	70196718	-	7.87915	0.94965	0.30105	0.40533	0.47565	0.55233
chr15	70254798	70254809	-	7.42704	0.0237	0.01418	0.02034	0.01663	0.03593
chr15	70324754	70324765	-	7.70053	0.12321	0.08651	0.0862	0.0764	0.06671
chr15	71150388	71150399	+	7.33001	0.04077	0.04413	0.02176	0.03586	0.02799
chr15	71635356	71635367	+	7.23591	0.0321	0.00862	0.00983	0.02885	0.01672
chr15	71780657	71780668	-	7.62863	0.06101	0.04339	0.04423	0.04597	0.04406
chr15	73052288	73052299	-	7.53123	0.98266	0.5779	0.57534	0.6326	0.67082
chr15	73752405	73752416	+	7.87915	0.03653	0.01401	0.02194	0.02111	0.02369
chr15	73752804	73752815	+	7.33878	0.03603	0.02135	0.0288	0.02994	0.03868
chr15	73818223	73818234	-	10.0291	0.02014	0.01724	0.02027	0.01467	0.01783
chr15	73936377	73936388	-	7.57061	0.08161	0.01834	0.04143	0.04705	0.04551
chr15	74052722	74052733	-	7.37227	0.02827	0.03664	0.03094	0.02832	0.03304
chr15	74100303	74100314	+	8.20688	0	0	0	0	0
chr15	74128682	74128693	-	7.42704	0.01588	0.02219	0.02242	0.0177	0.02199
chr15	74781852	74781863	+	8.71313	0.06502	0.07522	0.06711	0.06417	0.04445
chr15	74938150	74938161	+	8.04694	1.42259	1.36127	1.21597	1.32946	1.21885
chr15	74952289	74952300	+	7.59528	0.01901	0.031	0.01908	0.02386	0.01451
chr15	75043408	75043419	-	7.20711	0.12854	0.10972	0.13503	0.10056	0.12547
chr15	75201947	75201958	-	10.06767	0.52099	0.50883	0.48747	0.48143	0.40127
chr15	75308219	75308230	-	8.2945	0.05559	0.11061	0.07052	0.03587	0.0906
chr15	75578503	75578514	+	10.51612	0.2276	0.13641	0.09968	0.12251	0.09596
chr15	75676059	75676070	+	7.94124	0.0518	0.0427	0.05333	0.05496	0.03179
chr15	75964956	75964967	-	7.81185	0.0202	0.00682	0.01363	0.01436	0.01304
chr15	76336696	76336707	-	8.20688	0.09178	0.08733	0.12479	0.05382	0.03024
chr15	76905394	76905405	-	7.33069	1.36398	1.18937	0.95237	0.95092	0.94216
chr15	77038162	77038173	+	7.76457	0.02674	0.01983	0.04616	0.02805	0.02252
chr15	77525534	77525545	-	7.18386	0.01499	0.0335	0.02151	0.02075	0.02801
chr15	77533055	77533066	+	7.42704	0.02367	0.06403	0.02021	0.02461	0.03479
chr15	77603736	77603747	+	7.92039	0.03172	0.02857	0.02554	0.04386	0.0403
chr15	77632583	77632594	+	7.5363	0.04237	0.01983	0.02566	0.03348	0.04319
chr15	77632894	77632905	+	7.87915	0.36349	0.19273	0.16808	0.25335	0.17132
chr15	77646301	77646312	+	7.72273	0.02009	0.01471	0.01486	0.01829	0.01797
chr15	77659833	77659844	+	8.23563	0.07104	0.05346	0.03072	0.03417	0.0291
chr15	77720338	77720349	-	7.2178	0.01123	0.01286	0.01532	0.00712	0.01954
chr15	77820189	77820200	-	7.85448	0.10786	0.04609	0.05488	0.03786	0.04759
chr15	77891594	77891605	+	7.24876	0.03136	0.05809	0.02172	0.02446	0.02504
chr15	77893999	77894010	-	7.40237	0.03592	0.11402	0.02494	0.02454	0.03285
chr15	77894334	77894345	-	7.56738	0.03391	0.06979	0.01669	0.01744	0.03367
chr15	77895043	77895054	-	9.52028	0.02368	0.05639	0.01542	0.01699	0.02162
chr15	77908334	77908345	-	10.42007	0.04245	0.08613	0.04404	0.04094	0.05046
chr15	77983396	77983407	+	7.21299	0.03717	0.05221	0.03153	0.0159	0.02407
chr15	78246500	78246511	-	9.09385	0.02332	0.01431	0.0175	0.01868	0.01726
chr15	78264253	78264264	+	7.85815	0.17859	0.12288	0.10742	0.11358	0.1015
chr15	78620861	78620872	-	7.27623	0.05072	0.0329	0.01889	0.01795	0.037
chr15	78810633	78810644	+	8.07748	0.04796	0.04742	0.04073	0.04788	0.03229
chr15	78978755	78978766	+	8.81969	0.02282	0.02977	0.03336	0.02424	0.01562
chr15	79004102	79004113	+	7.30677	0.02604	0.02219	0.02237	0.02474	0.03626
chr15	79397025	79397036	+	9.1639	0.04127	0.02172	0.04367	0.0299	0.0292
chr15	79432569	79432580	+	8.6804	0.08959	0.06052	0.0907	0.03189	0.06303
chr15	79978395	79978406	-	8.00873	0.01757	0.08877	0.0154	0.01376	0.02692
chr15	80153161	80153172	+	7.87915	0.3326	0.21761	0.26531	0.32653	0.27459
chr15	80332164	80332175	-	9.59134	0.01261	0.00792	0.01151	0.01262	0.02259
chr15	80404090	80404101	+	7.91378	0.2704	0.2036	0.13804	0.20072	0.13193
chr15	80779122	80779133	+	7.66063	0.51584	0.52485	0.44342	0.38646	0.46747
chr15	80802260	80802271	+	9.80426	0.01775	0.02089	0.03542	0.01681	0.02344
chr15	82338332	82338343	-	8.64986	0	0	0	0	0
chr15	82429835	82429846	+	7.62863	0	0	0	0	0
chr15	82710308	82710319	-	10.57822	0.03231	0.04939	0.0314	0.0242	0.04091
chr15	83207677	83207688	-	7.66063	0.1192	0.09574	0.09418	0.10928	0.09334
chr15	83323490	83323501	+	8.10977	0.01547	0.01339	0.01596	0.01774	0.02819
chr15	83448059	83448070	-	7.8151	0.05591	0.0829	0.04982	0.04801	0.03884
chr15	84582686	84582697	+	7.59808	0.01887	0.03507	0.02935	0.0272	0.02662
chr15	84634228	84634239	-	7.45758	0.12681	0.10779	0.14227	0.13929	0.11806
chr15	84658185	84658196	-	7.83757	0.12479	0.19129	0.15932	0.1554	0.16395
chr15	84858362	84858373	+	8.23563	0.04125	0.07712	0.07683	0.0301	0.0323
chr15	84863851	84863862	-	7.66063	0.01582	0.02048	0.01782	0.01653	0.01625
chr15	85155724	85155735	-	9.61556	0.01326	0.01418	0.01545	0.02505	0.01626
chr15	85331397	85331408	-	8.04694	0.48745	0.43084	0.55871	0.47349	0.64577
chr15	85580686	85580697	-	8.74575	0.07152	0.04933	0.0754	0.05921	0.04597
chr15	85749994	85750005	-	8.13696	0.04222	0.10806	0.04613	0.04699	0.08285
chr15	85795078	85795089	+	8.201	1.72045	1.86426	1.86243	1.77065	1.75037
chr15	85832278	85832289	+	7.27297	0.02818	0.02328	0.02547	0.01763	0.01861
chr15	85840314	85840325	-	7.35035	0.05574	0.0458	0.05114	0.0522	0.04962
chr15	85878317	85878328	+	7.18386	0.01462	0.01856	0.01514	0.01032	0.01395
chr15	87958991	87959002	-	8.13696	0.01321	0.01011	0.00954	0.01405	0.01978
chr15	88247142	88247153	-	9.68545	0.04951	0.04644	0.02189	0.03527	0.03435
chr15	88467422	88467433	+	7.85168	0.68871	0.59682	0.45184	0.53809	0.62481
chr15	88803023	88803034	-	7.85815	0.01583	0.03226	0.01576	0.01487	0.0169
chr15	88803209	88803220	-	8.23563	0.01599	0.04291	0.024	0.01745	0.01959
chr15	88803355	88803366	-	8.64986	0.03069	0.03475	0.02082	0.02536	0.0312
chr15	88941825	88941836	+	7.36299	0.01589	0.01765	0.02228	0.01845	0.02075
chr15	89357006	89357017	+	10.21848	0.0334	0.02884	0.03752	0.03068	0.03405
chr15	89378804	89378815	+	7.90161	0.24182	0.26726	0.25209	0.22475	0.24692
chr15	89399514	89399525	+	7.29164	0.06843	0.06058	0.06936	0.06126	0.04426
chr15	90020480	90020491	-	8.201	0.01484	0.01872	0.02734	0.02381	0.02166
chr15	90062104	90062115	-	7.87589	0.20546	0.22066	0.23383	0.22633	0.28486
chr15	90102184	90102195	+	7.18244	0.18612	0.14081	0.17476	0.1758	0.14752
chr15	90102585	90102596	-	7.88648	0.86729	1.10498	1.07203	0.91325	0.75908
chr15	90193233	90193244	-	7.32219	0.04247	0.06227	0.03921	0.04536	0.03883
chr15	90211749	90211760	-	7.76211	0.02829	0.03947	0.03498	0.02424	0.02892
chr15	90220721	90220732	-	7.20517	0.04283	0.03628	0.07375	0.0845	0.05427
chr15	90233495	90233506	+	8.201	0.63687	0.42907	0.62335	0.51803	0.44527
chr15	90265595	90265606	+	7.84312	1.04432	1.29343	0.93978	0.97696	0.9623
chr15	90649168	90649179	-	7.48999	0.05427	0.02863	0.03368	0.05506	0.03216
chr15	90825865	90825876	+	7.40282	0.01809	0.02346	0.02715	0.02398	0.02077
chr15	90883581	90883592	+	8.04694	0.04691	0.06284	0.06814	0.04848	0.05848
chr15	90902717	90902728	-	7.62863	0.34792	0.39425	0.3602	0.31439	0.31325
chr15	90902993	90903004	+	8.328	0.18328	0.17924	0.17924	0.20118	0.16128
chr15	91136701	91136712	+	8.57965	0.01082	0.01317	0.00865	0.00895	0.01514
chr15	92393840	92393851	+	7.8424	0.04712	0.06756	0.05088	0.0566	0.05922
chr15	92809285	92809296	-	7.88648	2.13079	2.34528	2.13242	2.18472	2.05193
chr15	92882908	92882919	+	7.63008	0.202	0.20303	0.19757	0.24271	0.15398
chr15	93066531	93066542	-	7.20711	0.01374	0.05192	0.01673	0.01726	0.02483
chr15	93073161	93073172	-	10.67059	0.1473	0.55313	0.2369	0.23192	0.26672
chr15	93268358	93268369	+	7.1922	0.00974	0.01751	0.01193	0.01444	0.01604
chr15	93899926	93899937	-	7.62247	0.01	0.07579	0.01507	0.01208	0.01567
chr15	93901238	93901249	+	8.74575	0.01415	0.03292	0.01582	0.02106	0.02469
chr15	94293757	94293768	+	8.94397	0.01099	0.00764	0.00703	0.00787	0.01027
chr15	95912093	95912104	+	7.30141	0.0266	0.00959	0.02003	0.025	0.02096
chr15	95946112	95946123	+	8.201	0.01185	0.01063	0.00908	0.00932	0.01906
chr15	96160537	96160548	-	8.58581	0.01933	0.05073	0.01502	0.01845	0.03356
chr15	96357250	96357261	+	7.63008	0.28738	0.22957	0.15694	0.16706	0.15448
chr15	96416555	96416566	-	8.201	0.02648	0.02094	0.01271	0.0138	0.01796
chr15	96492199	96492210	-	9.96505	0.01925	0.02772	0.01795	0.01649	0.01939
chr15	96984271	96984282	+	7.87915	0.01921	0.01428	0.01755	0.02045	0.0321
chr15	97960863	97960874	+	8.201	0.58458	0.15376	0.16319	0.17654	0.14749
chr15	98312445	98312456	-	7.18666	0.02643	0.01143	0.01146	0.01454	0.02216
chr15	98421800	98421811	+	7.87915	0.79375	0.24799	0.16442	0.17633	0.26812
chr15	98713052	98713063	-	7.87589	0.22063	0.06468	0.08477	0.08902	0.05262
chr15	98752414	98752425	-	7.8424	0.27704	0.03123	0.06109	0.0798	0.06424
chr15	99017173	99017184	-	7.37815	0.07643	0.01971	0.01842	0.02145	0.02872
chr15	99494970	99494981	-	10.42007	0.01389	0.01544	0.01819	0.01485	0.02106
chr15	99496403	99496414	-	7.80449	0.0174	0.01629	0.01621	0.01707	0.01993
chr15	99799790	99799801	-	7.51698	0.02187	0.02053	0.02897	0.02336	0.02709
chr15	99799972	99799983	-	7.51698	0.01414	0.01427	0.01333	0.01554	0.01658
chr15	99800199	99800210	-	7.51698	0.01727	0.01176	0.01238	0.01769	0.01879
chr15	99806460	99806471	+	7.8424	0.05979	0.09735	0.05223	0.06129	0.04653
chr15	99806677	99806688	-	8.30293	0.05873	0.10153	0.06345	0.05802	0.07252
chr15	99956048	99956059	+	8.58581	0.01196	0.02061	0.04106	0.01171	0.02399
chr15	100084337	100084348	+	7.33069	0.02386	0.04632	0.07089	0.03909	0.03531
chr15	100339568	100339579	-	7.18386	0.05359	0.0366	0.09023	0.05844	0.04536
chr15	100341719	100341730	-	8.30293	0.14162	0.10523	0.14163	0.13638	0.13979
chr15	100342059	100342070	+	7.87589	0.9261	1.01761	1.05102	0.99103	1.11186
chr15	100350265	100350276	-	9.4824	0.92826	0.79201	0.95243	0.91414	1.05562
chr15	100544358	100544369	+	7.30677	0.02142	0.02771	0.02867	0.02695	0.03506
chr15	100544463	100544474	+	7.30677	0.0179	0.02597	0.0309	0.02415	0.03261
chr15	100714669	100714680	-	7.24876	0.13051	0.03408	0.07413	0.08101	0.09451
chr15	100879807	100879818	+	7.63008	0.08851	0.20974	0.11371	0.11754	0.18803
chr15	100909963	100909974	+	8.55498	0.01336	0.01057	0.0114	0.01125	0.01705
chr15	100973790	100973801	-	7.72508	0.01514	0.01561	0.01488	0.0142	0.02387
chr15	101011829	101011840	+	8.04694	0.01399	0.03632	0.02589	0.02165	0.0202
chr15	101459502	101459513	-	7.2158	0.05891	0.03758	0.05309	0.10416	0.0623
chr15	101498618	101498629	+	7.86811	0.01496	0.01788	0.02569	0.03048	0.01784
chr15	101652349	101652360	-	7.65596	1.05823	1.16701	0.9539	1.10837	1.02271
chr15	101652683	101652694	+	7.48999	0.35269	0.47027	0.35715	0.30622	0.30954
chr15	101763118	101763129	+	7.51698	0	0	0	0	0
chr15	101764670	101764681	+	7.51698	0	0	0	0	0
chr16	72205	72216	-	8.36503	0.1942	0.12414	0.14489	0.18301	0.17143
chr16	138378	138389	+	7.45758	0.31638	0.34002	0.31945	0.40011	0.29585
chr16	153840	153851	+	7.59192	0.0314	0.02914	0.04089	0.04634	0.04941
chr16	154119	154130	+	8.77925	0.05504	0.04869	0.04299	0.0594	0.06824
chr16	154175	154186	+	8.201	0.06623	0.06249	0.04231	0.07838	0.09503
chr16	154661	154672	+	8.6804	0.03505	0.02744	0.03134	0.05396	0.05662
chr16	164430	164441	+	7.59192	0.03923	0.02431	0.03365	0.04107	0.04452
chr16	229445	229456	-	10.07135	0.68403	0.67511	0.71158	0.86799	0.75703
chr16	236794	236805	+	7.48999	0.0448	0.02162	0.03939	0.03186	0.07281
chr16	243815	243826	-	7.23591	0.02819	0.05109	0.0215	0.03481	0.03103
chr16	275630	275641	+	7.72467	0.05702	0.03509	0.03332	0.04001	0.04923
chr16	275942	275953	-	8.17633	0.13693	0.06869	0.10648	0.15894	0.13224
chr16	352796	352807	+	7.90969	2.40484	2.198	2.41442	2.88871	2.37055
chr16	382034	382045	+	8.8098	0.55824	0.46744	0.5096	0.64102	0.45776
chr16	425420	425431	-	8.39335	0.31949	0.23404	0.24868	0.37761	0.29093
chr16	472006	472017	+	7.39474	0.01623	0.02601	0.02587	0.03298	0.02377
chr16	590085	590096	+	8.81969	1.31795	1.10772	1.13522	1.40334	1.08519
chr16	647954	647965	-	7.77479	0.11856	0.0793	0.11963	0.13053	0.07907
chr16	660992	661003	-	8.201	1.55846	1.6412	1.82468	2.05015	1.57163
chr16	679817	679828	+	8.58581	0.86563	0.63421	0.7674	1.01968	0.6694
chr16	694948	694959	-	7.69413	0.22401	0.08751	0.17473	0.23362	0.1103
chr16	704983	704994	-	8.03583	0.17814	0.04602	0.09141	0.12739	0.07612
chr16	715206	715217	-	7.57061	0.09694	0.07499	0.09657	0.13062	0.08065
chr16	715293	715304	-	7.86811	0.25593	0.12423	0.17554	0.20649	0.19413
chr16	741178	741189	-	7.72508	0.77051	0.62748	0.66754	0.80356	0.61833
chr16	800778	800789	-	7.65596	0.1442	0.09399	0.19069	0.16609	0.13871
chr16	849001	849012	-	9.15596	0.01943	0.01751	0.02303	0.02564	0.0236
chr16	954753	954764	+	10.21848	0.01546	0.01308	0.02229	0.01891	0.01633
chr16	968147	968158	+	7.30141	0.03013	0.08407	0.0441	0.0775	0.05157
chr16	974360	974371	+	7.27297	0.09358	0.18814	0.08322	0.11652	0.10485
chr16	1082653	1082664	+	9.61556	0.15981	0.0698	0.09454	0.18641	0.08078
chr16	1089574	1089585	+	8.17633	0.06612	0.02719	0.03802	0.12441	0.04336
chr16	1097795	1097806	+	7.57976	0.02655	0.01733	0.02812	0.03377	0.0306
chr16	1108496	1108507	-	7.90644	0.04905	0.01962	0.03438	0.06262	0.03393
chr16	1183545	1183556	-	7.80828	0.07827	0.02102	0.07356	0.12382	0.04953
chr16	1198931	1198942	-	8.17159	0.05921	0.0212	0.06464	0.10436	0.03009
chr16	1259396	1259407	+	8.23155	0.05952	0.01974	0.04531	0.05337	0.03644
chr16	1308971	1308982	-	8.17633	1.227	0.82741	1.05008	1.39408	1.28756
chr16	1342874	1342885	-	7.59106	0.12166	0.1191	0.15244	0.16117	0.12987
chr16	1397334	1397345	-	8.13696	0.0185	0.01645	0.02135	0.02332	0.03401
chr16	1428321	1428332	+	10.13022	0.19099	0.19796	0.09834	0.09503	0.09977
chr16	1448775	1448786	+	10.42007	0.03233	0.02277	0.04946	0.04654	0.03
chr16	1487404	1487415	-	7.8424	0.02657	0.0205	0.03308	0.03018	0.01786
chr16	1493315	1493326	-	7.58459	1.53745	1.24363	1.31094	1.64342	1.32048
chr16	1512337	1512348	+	9.58433	0.04196	0.04475	0.04816	0.0602	0.05686
chr16	1706060	1706071	-	7.53684	1.14713	0.9672	0.99264	1.25298	1.02416
chr16	2026822	2026833	+	7.78678	0.32861	0.21245	0.25751	0.32085	0.22903
chr16	2055330	2055341	+	8.14298	0.06543	0.04153	0.07232	0.07976	0.04919
chr16	2091233	2091244	+	8.71521	0.35113	0.16218	0.28956	0.22706	0.65732
chr16	2091301	2091312	+	8.71521	0.33189	0.13947	0.207	0.1837	0.6387
chr16	2097067	2097078	+	10.18498	0.04559	0.05013	0.06248	0.05769	0.03623
chr16	2226386	2226397	+	7.80828	0.156	0.0487	0.14107	0.17981	0.11066
chr16	2328665	2328676	-	9.63422	0.02675	0.01634	0.0203	0.03176	0.02939
chr16	2340428	2340439	+	7.33411	0.14653	0.10721	0.10267	0.14656	0.10833
chr16	2376899	2376910	+	7.27297	0.02229	0.01401	0.01244	0.02282	0.01349
